key,translation,locale
checkout.amount.items,%items% Artikel,de_DE
cart.summary.message,Vorbehaltlich der regionalen Verfügbarkeit. Zahlungen per Kreditkarte sind ohne zusätzliche Kosten möglich.,de_DE
cart.summary.message,Subject to regional availability. Payments by credit card are possible without additional costs.,en_US
general.error.message.field_contain_not_valid_characters,Please enter only letters here,en_US
general.error.message.field_contain_not_valid_characters,Bitte trage hier nur Buchstaben ein,de_DE
catalog.add_to_cart.invalid_action,Please just click once in order to add the desired product to your cart. If you want to access the product details click on the product name.,en_US
catalog.add_to_cart.invalid_action,Bitte klicken sie nur einmal um das gewünschte Produkt ihrem Einkaufsliste hinzuzufügen. Die Produktdetails sind über das Klicken aud den Produktnamen erreichbar.,de_DE
order.cannot.be.placed,Order can not be processed,en_US
order.cannot.be.placed,Bestellung konnte nicht verarbeitet werden,de_DE
customer.registration.validation_required,"Lieber Kunde, bitte verifizieren Sie Ihre E-Mail-Adresse über den Link in Ihrer Registrierungs E-Mail. Sollten Sie Probleme haben die Registrierungs E-Mail zu empfangen oder können Sie diese nicht finden, dann nutzen Sie bitte die ""Passwort Vergessen"" Funktionalität um Ihr Passwort neu zu vergeben.",de_DE
customer.registration.validation_required,"Dear customer, please verify your email address using the link in your registration email. If you have problems receiving the registration email or cannot find it, please use the ""Forgot Password"" functionality to reset your password.",en_US
checkout.step.payment.info,"A cash withdrawal only takes place when the reserved goods are picked up or delivered in the store.",en_US
checkout.step.payment.info,"Eine Geldabbuchung findet erst statt, wenn die reservierten Waren in der Filiale abgeholt bzw. geliefert werden.",de_DE
checkout.step.summary.info,"A binding order contract is only concluded when the goods are accepted. When picking up/delivering the goods, you can refuse the goods in whole or in part without incurring any costs.",en_US
checkout.step.summary.info,"Ein verbindlicher Kaufvertrag kommt erst bei der Annahme der Ware zustande. Bei der Abholung/Lieferung kannst du die Ware ganz oder teilweise ablehnen, ohne dass dir Kosten entstehen.",de_DE
checkout.step.summary.info.down,"*Der Vorteil der Mehrwertsteuersenkung wird Ihnen auf dem Kassenbon als Rabatt ausgewiesen.",de_DE
checkout.step.summary.info.down1,"Sparen Sie bei der Servicegebühr!",de_DE
checkout.step.summary.info.down2,"Jetzt die Mein Globus Kundekarte beantragen und nur 1,99€ Servicegebühr für Ihren Einkauf zahlen.",de_DE
checkout.timeslots.info,"*We do not charge any fees if you decide not to pick up the goods at the store.",en_US
checkout.timeslots.info,"*Wir berechnen keine Gebühren, wenn du dich dagegen entscheidest, die Waren in der Filiale abzuholen.",de_DE
pdp.general.info,"Hinweis: Auf der Produktverpackung stehen wichtige Angaben die unbedingt gelesen und beachtet werden sollten.",de_DE
pdp.general.info,"Note: The product packaging contains important information that must be read and observed.",en_US
customer.order.delete.message,"You are about to cancel your order. Are you sure you want to do that?",en_US
customer.order.delete.message,"Du bist im Begriff, deinen Wunscheinkauf zu stornieren. Bist du sicher, dass du das möchtest?",de_DE
customer.order.delete.cancel,Cancel,en_US
customer.order.delete.cancel,Abbrechen,de_DE
cart.checkout.address.picking.note,"Please provide a delivery address, even if you decide to pick up your order at the store.",en_US
cart.checkout.address.picking.note,"Bitte gebe eine Lieferadresse an, selbst wenn du dich für die Abholung in der Filiale entscheidest.",de_DE
cart.checkout.address.billing.note,"Wähle Sie Ihre Billingadresse",de_DE
global.build_with,Erstellt mit,de_DE
global.build_with,Build with,en_US
global.build_with.link,https://spryker.com/?lang=de,de_DE
global.build_with.link,https://spryker.com/,en_US
global.phone.number,+49 (0) 30 208 498 350,en_US
global.phone.number,+49 (0) 30 208 498 350,de_DE
global.contact_us,Kontakt,de_DE
global.contact_us,Contact Us,en_US
global.email,info@spryker.com,de_DE
global.email,info@spryker.com,en_US
popular.categories,Beliebte Kategorien,de_DE
popular.categories,Popular Categories,en_US
home.jumbotron.headline,Click&Collect&Delivery Demo,de_DE
home.jumbotron.headline,Click&Collect&Delivery Demo,en_US
home.jumbotron.subheading,Entdecken Sie die Spryker Commerce OS Click&Collect und Lieferfähigkeiten,de_DE
home.jumbotron.subheading,Discover the Spryker Commerce OS Click&Collect and delivery capabilities,en_US
home.jumbotron.link,Einkaufen gehen,de_DE
home.jumbotron.link,Go shopping,en_US
newsletter.subsription.headline,Jetzt für den Newsletter anmelden,de_DE
newsletter.subsription.headline,Register now for the newsletter,en_US
newsletter.subsription.subheadline,Bekomme 10% Rabatt auf die erste Bestellung und erhalte wöchentlich neue Angebote via E-Mail.,de_DE
newsletter.subsription.subheadline,Get 10% discount on your first order and receive weekly new offers via e-mail.,en_US
summary.forms.accept_terms.text,I hereby accept the Terms and Conditions,en_US
summary.forms.accept_terms.text,Hiermit akzeptiere ich die AGB,de_DE
Filiale,Branch,en_US
Filiale,Abholstation,de_DE
Lieferung,Delivery,en_US
Lieferung,Lieferung,de_DE
measurement_units.item.name,Item,en_US
measurement_units.item.name,Stück,de_DE
measurement_units.standard.weight.kilo.name,Kilo,en_US
measurement_units.standard.weight.gram.name,Gram,en_US
measurement_units.standard.length.metre.name,Meter,en_US
measurement_units.standard.length.centimetre.name,Centimeter,en_US
measurement_units.standard.length.feet.name,Feet,en_US
measurement_units.standard.weight.kilo.name,Kilo,de_DE
measurement_units.standard.weight.gram.name,Gramm,de_DE
measurement_units.standard.length.metre.name,Meter,de_DE
measurement_units.standard.length.centimetre.name,Centimeter,de_DE
measurement_units.standard.length.feet.name,Fuß,de_DE
cart.item_quantity,Quantity,en_US
product.measurement.sales_unit,Sales Unit,en_US
page.detail.add-to-cart,Add to Cart,en_US
measurement_units.recommendation.between-units-info,The quantity you have chosen is in between 2 base units,en_US
measurement_units.recommendation.min-violation,Minimum quantity requirements for product are not fulfilled,en_US
measurement_units.recommendation.max-violation,Maximum quantity requirements for product are not fulfilled,en_US
measurement_units.recommendation.suggestion,Would you like to add,en_US
cart.pre.check.quantity.min.failed,Minimum quantity requirements for product SKU '%sku%' are not fulfilled.,en_US
cart.pre.check.quantity.max.failed,Maximum quantity for product SKU '%sku%' is exceeded.,en_US
cart.pre.check.quantity.interval.failed,Quantity interval requirements for product SKU '%sku%' are not fulfilled.,en_US
cart.item_quantity,Anzahl,de_DE
product.measurement.sales_unit,Maßeinheit,de_DE
page.detail.add-to-cart,In den Warenkorb,de_DE
measurement_units.recommendation.between-units-info,Ihre gewählte Anzahl liegt zwischen 2 basis Einheiten,de_DE
measurement_units.recommendation.min-violation,Minimale Mengenanforderungen für das Produkt sind nicht erfüllt,de_DE
measurement_units.recommendation.max-violation,Maximale Mengenanforderungen für das Produkt sind nicht erfüllt,de_DE
measurement_units.recommendation.suggestion,Was würden Sie gerne hinzufügen? ,de_DE
cart.pre.check.quantity.min.failed,Die Mindestanzahl für Produkt SKU '%sku%' ist nicht erreicht.,de_DE
cart.pre.check.quantity.max.failed,Die Maximalanzahl für Produkt SKU '%sku%' ist überschritten.,de_DE
cart.pre.check.quantity.interval.failed,Die Anzahl für Produkt SKU '%sku%' liegt nicht innerhalb des vorgegebenen Intervals.,de_DE
cart.item.sales_unit.not_found,Sales unit is not found for product with SKU '%sku%'.,en_US
cart.item.sales_unit.not_found,Verkaufseinheit wird für Produkt mit SKU '%sku%' nicht gefunden.,de_DE
cart.pre.check.availability.failed.lead.product,Products inside the item 'sku' are not available at the moment.,en_US
cart.pre.check.availability.failed.lead.product,Produkte im Artikel 'sku' sind momentan nicht verfügbar.,de_DE
product.unavailable,Product '%sku%' is not available at the moment,en_US
product.unavailable,Das Produkt '%sku%' ist momentan nicht verfügbar,de_DE
cart.pre.check.amount.min.failed,Die minimale Mengenanforderung für Produkt SKU '%sku%' ist nicht erreicht.,de_DE
cart.pre.check.amount.min.failed,Minimum amount requirements for product SKU '%sku%' are not fulfilled.,en_US
cart.pre.check.amount.max.failed,Die maximale Mengenanforderung für Produkt SKU '%sku%' ist überschritten.,de_DE
cart.pre.check.amount.max.failed,Maximum amount for product SKU '%sku%' is exceeded.,en_US
cart.pre.check.amount.interval.failed,Die Anzahl für Produkt SKU '%sku%' liegt nicht innerhalb des vorgegebenen Intervals.,de_DE
cart.pre.check.amount.interval.failed,Amount interval requirements for product SKU '%sku%' are not fulfilled.,en_US
cart.pre.check.amount.is_not_variable.failed,Standardbetrag für Produkt SKU '%sku%' ist überschritten.,de_DE
cart.pre.check.amount.is_not_variable.failed,Default amount requirements for product SKU '%sku%' are not fulfilled.,en_US
cart.item.packaging_unit.not_found,Packaging unit not found for product with SKU '%sku%'.,en_US
cart.item.packaging_unit.not_found,Verpackungseinheit für Produkt mit SKU '% sku%' nicht gefunden.,de_DE
packaging_unit_type.item.name,Item,en_US
packaging_unit_type.item.name,Stück,de_DE
packaging_unit_type.ring_500.name,"Ring (500m)",en_US
packaging_unit_type.ring_500.name,"Ring (500m)",de_DE
packaging_unit_type.box.name,Box,en_US
packaging_unit_type.box.name,Box,de_DE
packaging_unit_type.palette.name,Palette,en_US
packaging_unit_type.palette.name,Palette,de_DE
packaging_unit_type.giftbox.name,Giftbox,en_US
packaging_unit_type.giftbox.name,Geschenkbox,de_DE
packaging_unit_type.valentines_special.name,"Valentine's special",en_US
packaging_unit_type.valentines_special.name,Valentinstag Geschenkbox,de_DE
packaging_unit_type.pack_20.name,Pack 20,en_US
packaging_unit_type.pack_20.name,Pack 20,de_DE
packaging_unit_type.pack_500.name,Pack 500,en_US
packaging_unit_type.pack_500.name,Pack 500,de_DE
packaging_unit_type.pack_100.name,Pack 100,en_US
packaging_unit_type.pack_100.name,Pack 100,de_DE
packaging_unit_type.pack_mixed.name,Mixed Screws boxes,en_US
packaging_unit_type.pack_mixed.name,Gemischte Schraubenkästen,de_DE
packaging-units.recommendation.amount-min-violation,Minimum amount requirements for product are not fulfilled,en_US
packaging-units.recommendation.amount-min-violation,Mindestmengenanforderungen für das Produkt sind nicht erfüllt,de_DE
packaging-units.recommendation.amount-max-violation,Maximum amount requirements for product are not fulfilled,en_US
packaging-units.recommendation.amount-max-violation,Maximale Mengenanforderungen für das Produkt sind nicht erfüllt,de_DE
packaging-units.recommendation.amount-interval-violation,Amount interval requirements for product are not fulfilled,en_US
packaging-units.recommendation.amount-interval-violation,Mengenintervallanforderungen für das Produkt sind nicht erfüllt,de_DE
packaging_units.recommendation.suggestion,Would you like to add:,en_US
packaging_units.recommendation.suggestion,Möchten Sie hinzufügen:,de_DE
packaging_units.recommendation.between-units-info,The amount you have chosen is in between 2 base units,en_US
packaging_units.recommendation.between-units-info,Ihre gewählte Anzahl liegt zwischen 2 basis Einheiten,de_DE
packaging_units.cart.quantity,Quantity,en_US
packaging_units.cart.quantity,Anzahl,de_DE
packaging_units.cart.amount,Amount,en_US
packaging_units.cart.amount,Betrag,de_DE
customer.order.item_amount,Amount,en_US
customer.order.item_amount,Betrag,de_DE
packaging_units.cart.item,Items,en_US
packaging_units.cart.item,Artikel,de_DE
page.detail.add-to-cart,In den Warenkorb,de_DE
page.detail.add-to-cart,Add to Cart,en_US
product.measurement.sales_unit,Sales Unit,en_US
product.measurement.sales_unit,Maßeinheit,de_DE
cart.item_quantity,Anzahl,de_DE
cart.item_quantity,Quantity,en_US
measurement_units.new-price,New price,en_US
measurement_units.new-price,Neuer Preis,de_DE
measurement_units.recommendation.between-units-info,The quantity you have chosen is in between 2 base units,en_US
measurement_units.recommendation.between-units-info,Ihre gewählte Anzahl liegt zwischen 2 basis Einheiten,de_DE
measurement_units.recommendation.min-violation,Minimum quantity requirements for product are not fulfilled,en_US
measurement_units.recommendation.min-violation,Minimale Mengenanforderungen für das Produkt sind nicht erfüllt,de_DE
measurement_units.recommendation.max-violation,Maximum quantity requirements for product are not fulfilled,en_US
measurement_units.recommendation.max-violation,Maximale Mengenanforderungen für das Produkt sind nicht erfüllt,de_DE
measurement_units.recommendation.suggestion,Would you like to add,en_US
measurement_units.recommendation.suggestion,Was würden Sie gerne hinzufügen? ,de_DE
mail.invoice.group.name,Unternehmensgruppe Spryker Systems GmbH,de_DE
mail.invoice.group.name,Spryker Systems GmbH Group,en_US
mail.invoice.number,Rechnungsnummer,de_DE
mail.invoice.number,Invoice Number,en_US
mail.invoice.goods,Hiermit berechnen wir Ihnen folgende Ware,de_DE
mail.invoice.goods,We hereby charge you for the following goods,en_US
mail.invoice.table.number,Pos.,de_DE
mail.invoice.table.number,Pos.,en_US
mail.invoice.table.quantity,Menge,de_DE
mail.invoice.table.quantity,Quantity,en_US
mail.invoice.table.name,Artikelbezeichnung,de_DE
mail.invoice.table.name,Name,en_US
mail.invoice.table.tax,Steuersatz,de_DE
mail.invoice.table.tax,Tax Rate,en_US
